wb2,wm7,cm1,cm8,cm9a,cm9b,cm10,ma1,ma5,ind_id,women_WM,wmweight,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8a,ta8b,ta8c,ta8d,ta8x,ta9,ta10,ta11,ta12a,ta12b,ta12d,ta12e,ta12x,ta13,ta14,ta15,ta16,ta17
16,1,2,2,NA,NA,0,3,3,600303,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,600403,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,600404,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,0,NA
36,1,1,2,NA,NA,5,1,NA,600501,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,30,3
27,1,1,2,NA,NA,3,1,NA,600602,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,4,1
30,1,1,2,NA,NA,2,1,NA,600703,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,1,0,1,4,1,NA,600802,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,3
28,1,1,2,NA,NA,1,1,NA,601002,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,5,1,NA,601201,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,601402,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,30,3
15,1,2,2,NA,NA,0,3,3,601404,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,11,0,NA
19,1,1,2,NA,NA,1,1,NA,601502,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,601903,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,30,2
43,1,1,2,NA,NA,4,1,NA,602002,1,0.22814876297115969,1,6,1,2,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,30,30,2
35,1,1,2,NA,NA,3,1,NA,602102,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,29,30,3
23,1,1,2,NA,NA,1,1,NA,602103,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,7,1
16,1,2,2,NA,NA,0,3,3,602104,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,2,NA,NA,2,1,NA,602202,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,602302,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,602401,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,0,NA
42,1,1,2,NA,NA,3,1,NA,602502,1,0.22814876297115969,1,10,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
18,1,1,2,NA,NA,1,1,NA,602504,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,30,1
15,1,2,2,NA,NA,0,3,3,602506,1,0.22814876297115969,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,1
27,1,2,2,NA,NA,0,3,3,700101,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,0,NA
46,1,1,2,NA,NA,4,1,NA,700202,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,2,1,NA,700301,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,1,1
35,1,1,2,NA,NA,2,1,NA,700502,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,700701,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,700801,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,1,2,NA,NA,1,1,NA,700902,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,13,30,1
26,1,1,2,NA,NA,1,1,NA,701001,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,0,NA
32,1,1,2,NA,NA,2,1,NA,701102,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,7,1
30,1,1,2,NA,NA,1,1,NA,701202,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,1,1,NA,701303,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,18,0,NA
15,1,2,2,NA,NA,0,3,3,701307,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,701401,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,701402,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,2,NA,NA,3,1,NA,701501,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,30,1
37,1,1,2,NA,NA,3,1,NA,701601,1,0.2348253956778373,1,25,1,2,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,701701,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,19,5,1
46,1,1,2,NA,NA,3,1,NA,701802,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,35,30,1
22,1,1,2,NA,NA,2,1,NA,701804,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,701901,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,0,NA
35,1,1,2,NA,NA,2,1,NA,702001,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
33,1,1,2,NA,NA,3,1,NA,702104,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,0,NA
18,1,2,2,NA,NA,0,1,NA,702109,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,3,1,NA,702303,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,5,5
16,1,2,2,NA,NA,0,3,3,702304,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,2,1,NA,702308,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,3,1
39,1,1,2,NA,NA,3,1,NA,702401,1,0.2348253956778373,1,8,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,30,1
23,1,1,2,NA,NA,1,1,NA,702502,1,0.2348253956778373,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,800102,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,800104,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,800105,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,1
17,1,2,2,NA,NA,0,3,3,800204,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,2,NA,NA,4,1,NA,800302,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
NA,2,NA,NA,NA,NA,NA,NA,NA,800305,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,800308,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,2,2,NA,NA,0,3,3,800402,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,0,NA
22,1,1,2,NA,NA,1,1,NA,800501,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,30,1
35,1,1,2,NA,NA,2,1,NA,800604,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,30,1
20,1,2,2,NA,NA,0,1,NA,800606,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,800703,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,2,NA,NA,3,1,NA,800903,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,30,2
38,1,2,2,NA,NA,0,3,3,800907,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
27,1,1,2,NA,NA,3,1,NA,801002,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,15,30,3
23,1,1,2,NA,NA,3,1,NA,801102,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,30,1
31,1,1,2,NA,NA,3,1,NA,801201,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
19,1,2,2,NA,NA,0,1,NA,801206,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,6,0,NA
46,1,1,1,0,1,8,1,NA,801302,1,0.21102269406446839,1,8,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,3
24,1,1,2,NA,NA,1,1,NA,801304,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,801306,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,801309,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,1,0,1,4,1,NA,801402,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,30,3
NA,5,NA,NA,NA,NA,NA,NA,NA,801502,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
34,1,1,1,1,0,6,1,NA,801601,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,0,NA
15,1,2,2,NA,NA,0,3,3,801602,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,1,2,0,4,1,NA,801607,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,0,NA
26,1,1,2,NA,NA,1,1,NA,801702,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,24,30,3
27,1,1,2,NA,NA,3,1,NA,801802,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,30,2
42,1,1,2,NA,NA,4,1,NA,802002,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,30,2
21,1,1,2,NA,NA,1,1,NA,802101,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,14,30,3
27,1,1,1,0,1,3,1,NA,802202,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,2
27,1,1,2,NA,NA,3,1,NA,802302,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,30,1
34,1,1,1,0,1,3,1,NA,802401,1,0.21102269406446839,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,5,30,3
28,1,1,2,NA,NA,3,1,NA,900102,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,3,1,NA,900202,1,0.2363065191597502,1,6,1,3,30,2,NA,,,,,,NA,1,1,,,,E,,30,2,NA,NA,NA
20,1,2,2,NA,NA,0,1,NA,900204,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,900303,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,900402,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,19,30,3
34,1,1,2,NA,NA,2,1,NA,900502,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
42,1,1,2,NA,NA,6,1,NA,900602,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,2
15,1,2,2,NA,NA,0,3,3,900603,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,900704,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,23,30,1
24,1,1,2,NA,NA,2,1,NA,900804,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,2,2,NA,NA,0,3,3,900807,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,0,NA
38,1,1,2,NA,NA,4,1,NA,900902,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,E,,30,1,20,0,NA
17,1,2,2,NA,NA,0,3,3,900903,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,1
NA,2,NA,NA,NA,NA,NA,NA,NA,901003,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
37,1,1,1,1,0,4,1,NA,901202,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,9,30,3
15,1,2,2,NA,NA,0,3,3,901204,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,2,1,NA,901302,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,901403,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,30,1
42,1,1,2,NA,NA,4,1,NA,901502,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,2,2,NA,NA,0,3,3,901602,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,14,30,1
40,1,1,2,NA,NA,3,1,NA,901702,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,30,2
26,1,1,2,NA,NA,2,1,NA,901901,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,902004,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,30,2
40,1,1,2,NA,NA,5,1,NA,902202,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,902302,1,0.2363065191597502,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,2
37,1,1,2,NA,NA,1,1,NA,902502,1,0.2363065191597502,1,15,2,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,2,NA,NA,NA
18,1,1,2,NA,NA,1,1,NA,1000104,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,30,2
23,1,2,2,NA,NA,0,3,3,1000203,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,30,1
16,1,2,2,NA,NA,0,3,3,1000303,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,2,1,NA,1000402,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,1,NA,1000504,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,1000702,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,30,2
32,1,1,2,NA,NA,3,1,NA,1000802,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,2,1,NA,1000904,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,1001002,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
37,1,2,2,NA,NA,0,3,3,1001402,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,1001406,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,30,1
42,1,1,2,NA,NA,5,1,NA,1001502,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,22,30,2
30,1,2,2,NA,NA,0,3,3,1001602,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,29,30,1
40,1,2,2,NA,NA,0,3,3,1001703,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,30,3
36,1,2,2,NA,NA,0,3,3,1001704,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,3
35,1,1,2,NA,NA,2,1,NA,1002102,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,24,30,2
48,1,2,2,NA,NA,0,3,3,1002302,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,3
28,1,1,2,NA,NA,2,1,NA,1002402,1,0.19991623648212792,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,5,1,NA,1100102,1,0.21598386183088283,1,12,2,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,10,1,5,30,2
48,1,1,1,1,0,7,1,NA,1100202,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,5,30,3
21,1,2,2,NA,NA,0,1,NA,1100203,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,10,5
15,1,2,2,NA,NA,0,3,3,1100204,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,0,NA
35,1,1,2,NA,NA,3,1,NA,1100301,1,0.21598386183088283,1,22,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,7,30,2
46,1,1,2,NA,NA,9,1,NA,1100502,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,30,4
20,1,2,2,NA,NA,0,3,3,1100503,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,0,NA
30,1,1,2,NA,NA,4,1,NA,1100602,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,6,30,2
46,1,1,2,NA,NA,4,1,NA,1100702,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,3
45,1,1,2,NA,NA,6,1,NA,1100902,1,0.21598386183088283,1,15,1,7,30,2,NA,,,,,,NA,1,1,,,,E,,30,1,7,30,3
22,1,1,2,NA,NA,1,1,NA,1100904,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,1
17,1,1,2,NA,NA,1,1,NA,1100907,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,2
20,1,1,2,NA,NA,2,1,NA,1101004,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,1
15,1,2,2,NA,NA,0,3,3,1101007,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,1
33,1,1,2,NA,NA,6,1,NA,1101102,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,30,5
22,1,2,2,NA,NA,0,3,3,1101202,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,6,10,1
18,1,2,2,NA,NA,0,3,3,1101203,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,2
22,1,2,2,NA,NA,0,3,3,1101403,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,1101404,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,1
38,1,1,2,NA,NA,3,1,NA,1101602,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,5,30,2
24,1,1,2,NA,NA,1,1,NA,1101802,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,6,30,1
25,1,1,2,NA,NA,4,1,NA,1101902,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,8,10,4
20,1,1,2,NA,NA,1,1,NA,1102104,1,0.21598386183088283,1,20,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,3
30,1,1,2,NA,NA,2,1,NA,1102502,1,0.21598386183088283,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,2
36,1,1,2,NA,NA,2,1,NA,1200101,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,5,1,5,10,2
23,1,1,2,NA,NA,2,1,NA,1200202,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,6,30,6
43,1,1,1,1,0,4,1,NA,1200302,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,6,30,5
17,1,2,2,NA,NA,0,3,3,1200304,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,1
35,1,1,2,NA,NA,4,1,NA,1200402,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,1200403,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,1200503,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,1,2,NA,NA,2,1,NA,1200602,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,2,NA,NA,2,1,NA,1200701,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,0,NA
43,1,1,1,0,1,4,3,1,1200801,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,3,1,NA,1201002,1,0.24505861246196325,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
